"Name","Type_1","Type_2","Total","HP","Attack","Defense","Sp_Atk","Sp_Def","Speed","Generation","isLegendary","Color","hasGender","Pr_Male","Egg_Group_1","Egg_Group_2","hasMegaEvolution","Height_m","Weight_kg","Catch_Rate","Body_Style","Cluster"
"Zangoose","Normal",,0.5633333333333334,0.5348993288590604,0.7187500000000001,0.4413793103448276,0.4214285714285715,0.3769230769230769,0.6275862068965518,0.46,"False","White","True",0.55,"Field",,"False",1.3,40.3,90,"bipedal_tailed","cluster_2"
"Seviper","Poison",,0.5633333333333334,0.5348993288590604,0.6343750000000001,0.4413793103448276,0.6785714285714285,0.3769230769230769,0.4724137931034482,0.46,"False","Black","True",0.55,"Field","Dragon","False",2.69,52.5,90,"serpentine_body","cluster_2"
"Lunatone","Rock","Psychic",0.5333333333333333,0.5167785234899329,0.38125000000000003,0.4724137931034482,0.6464285714285714,0.55,0.503448275862069,0.46,"False","Yellow","False",,"Mineral",,"False",0.99,168.0,45,"head_only","cluster_2"
"Solrock","Rock","Psychic",0.5333333333333333,0.5167785234899329,0.6062500000000001,0.596551724137931,0.38928571428571435,0.4115384615384615,0.503448275862069,0.46,"False","Red","False",,"Mineral",,"False",1.19,154.0,45,"head_only","cluster_2"
"Barboach","Water","Ground",0.28,0.3959731543624161,0.34187500000000004,0.3358620689655172,0.3314285714285714,0.2453846153846154,0.4413793103448276,0.46,"False","Grey","True",0.55,"Water_2",,"False",0.41,1.9,190,"with_fins","cluster_1"
"Whiscash","Water","Ground",0.58,0.7583892617449663,0.510625,0.5220689655172414,0.5242857142857142,0.45307692307692304,0.4413793103448276,0.46,"False","Blue","True",0.55,"Water_2",,"False",0.89,23.6,75,"with_fins","cluster_2"
"Corphish","Water",,0.31333333333333335,0.3536912751677852,0.5218750000000001,0.4724137931034482,0.3571428571428571,0.20384615384615384,0.28620689655172415,0.46,"False","Red","True",0.55,"Water_1","Water_3","False",0.61,11.5,205,"insectoid","cluster_1"
"Crawdaunt","Water","Dark",0.58,0.47449664429530203,0.7468750000000001,0.596551724137931,0.6142857142857142,0.3423076923076923,0.41034482758620683,0.46,"False","Red","True",0.55,"Water_1","Water_3","False",1.09,32.8,155,"insectoid","cluster_1"
"Baltoy","Ground","Psychic",0.29999999999999993,0.3355704697986577,0.29687500000000006,0.41034482758620683,0.2928571428571428,0.4461538461538461,0.41034482758620683,0.46,"False","Brown","False",,"Mineral",,"False",0.51,21.5,255,"head_arms","cluster_1"
"Claydol","Ground","Psychic",0.6333333333333333,0.4563758389261745,0.46562500000000007,0.7206896551724138,0.48571428571428577,0.7923076923076924,0.5344827586206896,0.46,"False","Black","False",,"Mineral",,"False",1.5,108.0,90,"head_arms","cluster_2"
"Lileep","Rock","Grass",0.3916666666666666,0.49261744966442955,0.30250000000000005,0.5468965517241379,0.4278571428571428,0.5638461538461539,0.21172413793103448,0.46,"False","Purple","True",0.8875,"Water_3",,"False",0.99,23.8,45,"head_base","cluster_2"
"Cradily","Rock","Grass",0.625,0.6134228187919463,0.5275000000000001,0.6710344827586207,0.5564285714285714,0.7023076923076924,0.3358620689655172,0.46,"False","Green","True",0.8875,"Water_3",,"False",1.5,60.4,45,"head_base","cluster_2"
"Anorith","Rock","Bug",0.3916666666666666,0.3657718120805369,0.6062500000000001,0.3793103448275862,0.2928571428571428,0.3076923076923077,0.5344827586206896,0.46,"False","Grey","True",0.8875,"Water_3",,"False",0.71,12.5,45,"insectoid","cluster_2"
"Armaldo","Rock","Bug",0.625,0.546979865771812,0.7750000000000001,0.6896551724137931,0.48571428571428577,0.5153846153846154,0.34827586206896555,0.46,"False","Grey","True",0.8875,"Water_3",,"False",1.5,68.2,45,"bipedal_tailed","cluster_2"
"Feebas","Water",,0.13333333333333333,0.21476510067114093,0.15625,0.19310344827586207,0.1,0.3423076923076923,0.5655172413793104,0.46,"False","Brown","True",0.55,"Water_1","Dragon","False",0.61,7.4,255,"with_fins","cluster_1"
"Milotic","Water",,0.7,0.6677852348993288,0.40937500000000004,0.5593103448275862,0.6785714285714285,0.826923076923077,0.5717241379310345,0.46,"False","Pink","True",0.55,"Water_1","Dragon","False",6.2,162.0,60,"serpentine_body","cluster_2"
"Castform","Normal",,0.5,0.5167785234899329,0.46562500000000007,0.503448275862069,0.48571428571428577,0.4461538461538461,0.503448275862069,0.46,"False","White","True",0.55,"Fairy","Amorphous","False",0.3,0.8,45,"head_only","cluster_2"
"Kecleon","Normal",,0.5333333333333333,0.4563758389261745,0.5781250000000001,0.503448275862069,0.4214285714285715,0.7923076923076924,0.3172413793103448,0.46,"False","Green","True",0.55,"Field",,"False",0.99,22.0,200,"bipedal_tailed","cluster_1"
"Shuppet","Ghost",,0.29166666666666663,0.35973154362416104,0.4937500000000001,0.28620689655172415,0.4407142857142857,0.19,0.34827586206896555,0.46,"False","Black","True",0.55,"Amorphous",,"False",0.61,2.3,225,"head_only","cluster_1"
"Banette","Ghost",,0.5583333333333333,0.48053691275167787,0.7187500000000001,0.4724137931034482,0.5692857142857143,0.3976923076923077,0.4724137931034482,0.46,"False","Black","True",0.55,"Amorphous",,"True",1.09,12.5,45,"bipedal_tailed","cluster_2"
"Duskull","Ghost",,0.29166666666666663,0.21476510067114093,0.29687500000000006,0.6275862068965518,0.2285714285714286,0.5846153846153846,0.22413793103448276,0.46,"False","Black","True",0.55,"Amorphous",,"False",0.79,15.0,190,"head_arms","cluster_1"
"Dusclops","Ghost",,0.5583333333333333,0.3355704697986577,0.46562500000000007,0.8758620689655172,0.4214285714285715,0.8615384615384616,0.22413793103448276,0.46,"False","Black","True",0.55,"Amorphous",,"False",1.6,30.6,90,"bipedal_tailless","cluster_2"
"Tropius","Grass","Flying",0.5666666666666667,0.6919463087248322,0.4543750000000001,0.5841379310344827,0.49857142857142855,0.5638461538461539,0.3855172413793103,0.46,"False","Green","True",0.55,"Monster","Grass","False",2.01,100.0,200,"quadruped","cluster_1"
"Chimecho","Psychic",,0.5083333333333333,0.4865771812080537,0.3531250000000001,0.503448275862069,0.6464285714285714,0.5153846153846154,0.4724137931034482,0.46,"False","Blue","True",0.55,"Amorphous",,"False",0.61,1.0,45,"head_arms","cluster_2"
"Absol","Dark",,0.575,0.4865771812080537,0.8031250000000001,0.4413793103448276,0.5178571428571429,0.3769230769230769,0.5344827586206896,0.46,"False","White","True",0.55,"Field",,"True",1.19,47.0,30,"quadruped","cluster_2"
"Wynaut","Psychic",,0.2333333333333333,0.6677852348993288,0.20125000000000004,0.36689655172413793,0.18357142857142858,0.29384615384615387,0.21172413793103448,0.46,"False","Blue","True",0.55,"Undiscovered",,"False",0.61,14.0,125,"bipedal_tailed","cluster_1"
"Snorunt","Ice",,0.29999999999999993,0.3959731543624161,0.3531250000000001,0.3793103448275862,0.3571428571428571,0.3076923076923077,0.3793103448275862,0.46,"False","Grey","True",0.55,"Fairy","Mineral","False",0.71,16.8,190,"bipedal_tailless","cluster_1"
"Glalie","Ice",,0.6,0.5771812080536912,0.5218750000000001,0.5655172413793104,0.5499999999999999,0.5153846153846154,0.5655172413793104,0.46,"False","Grey","True",0.55,"Fairy","Mineral","True",1.5,256.5,75,"head_only","cluster_2"
"Spheal","Ice","Water",0.2833333333333333,0.5167785234899329,0.29687500000000006,0.3793103448275862,0.38928571428571435,0.3076923076923077,0.22413793103448276,0.46,"False","Blue","True",0.55,"Water_1","Field","False",0.79,39.5,255,"with_fins","cluster_1"
"Sealeo","Ice","Water",0.4833333333333333,0.6375838926174496,0.40937500000000004,0.503448275862069,0.5178571428571429,0.4461538461538461,0.34827586206896555,0.46,"False","Blue","True",0.55,"Water_1","Field","False",1.09,87.6,120,"with_fins","cluster_2"
"Walrein","Ice","Water",0.6833333333333333,0.7583892617449663,0.5218750000000001,0.6275862068965518,0.6464285714285714,0.5846153846153846,0.4724137931034482,0.46,"False","Blue","True",0.55,"Water_1","Field","False",1.4,150.6,45,"quadruped","cluster_2"
"Clamperl","Water",,0.375,0.3053691275167785,0.43187500000000006,0.596551724137931,0.5114285714285715,0.3423076923076923,0.2675862068965517,0.46,"False","Blue","True",0.55,"Water_1",,"False",0.41,52.5,255,"head_only","cluster_1"
"Huntail","Water",,0.6083333333333333,0.4261744966442953,0.6568750000000001,0.7206896551724138,0.64,0.48076923076923084,0.39172413793103444,0.46,"False","Blue","True",0.55,"Water_1",,"False",1.7,27.0,60,"serpentine_body","cluster_2"
"Gorebyss","Water",,0.6083333333333333,0.4261744966442953,0.544375,0.7206896551724138,0.7685714285714286,0.48076923076923084,0.39172413793103444,0.46,"False","Pink","True",0.55,"Water_1",,"False",1.8,22.6,60,"serpentine_body","cluster_2"
"Relicanth","Water","Rock",0.6083333333333333,0.697986577181208,0.5781250000000001,0.8758620689655172,0.32499999999999996,0.4115384615384615,0.41034482758620683,0.46,"False","Grey","True",0.8875,"Water_1","Water_2","False",0.99,23.4,25,"with_fins","cluster_2"
"Luvdisc","Water",,0.35,0.3536912751677852,0.24062500000000003,0.41034482758620683,0.2928571428571428,0.4115384615384615,0.6710344827586207,0.46,"False","Pink","True",0.325,"Water_2",,"False",0.61,8.7,225,"with_fins","cluster_1"
"Bagon","Dragon",,0.29999999999999993,0.3657718120805369,0.4937500000000001,0.4413793103448276,0.2928571428571428,0.16923076923076924,0.3793103448275862,0.46,"False","Blue","True",0.55,"Dragon",,"False",0.61,42.1,45,"bipedal_tailless","cluster_2"
"Shelgon","Dragon",,0.5,0.4865771812080537,0.6062500000000001,0.6896551724137931,0.4214285714285715,0.3076923076923077,0.3793103448275862,0.46,"False","White","True",0.55,"Dragon",,"False",1.09,110.5,45,"quadruped","cluster_2"
"Salamence","Dragon","Flying",0.7999999999999999,0.6677852348993288,0.8312500000000002,0.5655172413793104,0.7428571428571429,0.5153846153846154,0.6896551724137931,0.46,"False","Blue","True",0.55,"Dragon",,"True",1.5,102.6,45,"quadruped","cluster_2"
"Beldum","Steel","Psychic",0.29999999999999993,0.3355704697986577,0.38125000000000003,0.5655172413793104,0.26071428571428573,0.3769230769230769,0.2551724137931034,0.46,"False","Blue","False",,"Mineral",,"False",0.61,95.2,3,"head_base","cluster_2"
"Metang","Steel","Psychic",0.5,0.4563758389261745,0.4937500000000001,0.6896551724137931,0.38928571428571435,0.5153846153846154,0.3793103448275862,0.46,"False","Blue","False",,"Mineral",,"False",1.19,202.5,3,"head_arms","cluster_2"
"Metagross","Steel","Psychic",0.7999999999999999,0.5771812080536912,0.8312500000000002,0.8758620689655172,0.6464285714285714,0.5846153846153846,0.503448275862069,0.46,"False","Blue","False",,"Mineral",,"True",1.6,550.0,3,"multiple_bodies","cluster_3"
"Regirock","Rock",,0.7666666666666666,0.5771812080536912,0.6343750000000001,1,0.3571428571428571,0.6538461538461539,0.3793103448275862,0.46,"True","Brown","False",,"Undiscovered",,"False",1.7,230.0,3,"bipedal_tailless","cluster_0"
"Regice","Ice",,0.7666666666666666,0.5771812080536912,0.3531250000000001,0.6896551724137931,0.6785714285714285,1,0.3793103448275862,0.46,"True","Blue","False",,"Undiscovered",,"False",1.8,175.0,3,"bipedal_tailless","cluster_2"
"Registeel","Steel",,0.7666666666666666,0.5771812080536912,0.4937500000000001,1.0,0.5178571428571429,1.0,0.3793103448275862,0.46,"True","Grey","False",,"Undiscovered",,"False",1.91,205.0,3,"bipedal_tailless","cluster_2"
"Latias","Dragon","Psychic",0.7999999999999999,0.5771812080536912,0.5218750000000001,0.6275862068965518,0.7428571428571429,0.8615384615384616,0.7517241379310344,0.46,"True","Red","True",0.1,"Undiscovered",,"True",1.4,40.0,3,"two_wings","cluster_2"
"Latios","Dragon","Psychic",0.7999999999999999,0.5771812080536912,0.5781250000000001,0.5655172413793104,0.8714285714285714,0.7230769230769232,0.7517241379310344,0.46,"True","Blue","True",1.0,"Undiscovered",,"True",2.01,60.0,3,"two_wings","cluster_2"
"Kyogre","Water",,0.9166666666666666,0.697986577181208,0.6343750000000001,0.6275862068965518,1.0,0.9307692307692308,0.6275862068965518,0.46,"True","Blue","False",,"Undiscovered",,"False",4.5,352.0,3,"with_fins","cluster_3"
"Groudon","Ground",,0.9166666666666666,0.697986577181208,0.9156250000000001,0.9379310344827586,0.6785714285714285,0.5846153846153846,0.6275862068965518,0.46,"True","Red","False",,"Undiscovered",,"False",3.51,950.0,3,"bipedal_tailed","cluster_3"
"Rayquaza","Dragon","Flying",0.9333333333333332,0.7281879194630873,0.9156250000000001,0.6275862068965518,1.0,0.5846153846153846,0.6586206896551724,0.46,"True","Green","False",,"Undiscovered",,"True",7.01,206.5,45,"serpentine_body","cluster_3"
"Jirachi","Steel","Psychic",0.7999999999999999,0.697986577181208,0.6343750000000001,0.6896551724137931,0.6785714285714285,0.6538461538461539,0.6896551724137931,0.46,"True","Yellow","False",,"Undiscovered",,"False",0.3,1.1,3,"bipedal_tailless","cluster_2"
"Deoxys","Psychic",,0.7999999999999999,0.3959731543624161,0.9156250000000001,0.3793103448275862,1.0,0.3076923076923077,1.0,0.46,"True","Red","False",,"Undiscovered",,"False",1.7,60.8,3,"bipedal_tailless","cluster_3"
"Turtwig","Grass",,0.32999999999999996,0.4261744966442953,0.4543750000000001,0.4662068965517241,0.32499999999999996,0.3423076923076923,0.2613793103448276,0.6400000000000001,"False","Green","True",0.8875,"Monster","Grass","False",0.41,10.2,45,"quadruped","cluster_2"
"Grotle","Grass",,0.475,0.546979865771812,0.5725000000000001,0.596551724137931,0.38928571428571435,0.4115384615384615,0.2924137931034483,0.6400000000000001,"False","Green","True",0.8875,"Monster","Grass","False",1.09,97.0,45,"quadruped","cluster_2"
"Torterra","Grass","Ground",0.675,0.6677852348993288,0.685,0.7206896551724138,0.5178571428571429,0.55,0.41655172413793107,0.6400000000000001,"False","Green","True",0.8875,"Monster","Grass","False",2.21,310.0,45,"quadruped","cluster_2"
"Chimchar","Fire",,0.31499999999999995,0.35973154362416104,0.39812500000000006,0.3420689655172414,0.4085714285714286,0.2661538461538462,0.4475862068965517,0.6400000000000001,"False","Brown","True",0.8875,"Field","Human-Like","False",0.51,6.2,45,"bipedal_tailed","cluster_2"
"Monferno","Fire","Fighting",0.475,0.48053691275167787,0.510625,0.39172413793103444,0.5371428571428571,0.32153846153846155,0.5717241379310345,0.6400000000000001,"False","Brown","True",0.8875,"Field","Human-Like","False",0.89,22.0,45,"bipedal_tailed","cluster_2"
"Infernape","Fire","Fighting",0.69,0.5530201342281879,0.6568750000000001,0.5096551724137931,0.7042857142857143,0.45307692307692304,0.7393103448275862,0.6400000000000001,"False","Brown","True",0.8875,"Field","Human-Like","False",1.19,55.0,45,"bipedal_tailed","cluster_2"
"Piplup","Water",,0.32333333333333325,0.4140939597315436,0.35875000000000007,0.39793103448275857,0.4278571428571428,0.34923076923076923,0.3172413793103448,0.6400000000000001,"False","Blue","True",0.8875,"Water_1","Field","False",0.41,5.2,45,"bipedal_tailless","cluster_2"
"Prinplup","Water",,0.475,0.48053691275167787,0.44312500000000005,0.4910344827586207,0.5564285714285714,0.48769230769230776,0.3793103448275862,0.6400000000000001,"False","Blue","True",0.8875,"Water_1","Field","False",0.79,23.0,45,"bipedal_tailed","cluster_2"
"Empoleon","Water","Steel",0.6833333333333333,0.6013422818791946,0.555625,0.6151724137931035,0.7492857142857142,0.6607692307692308,0.4413793103448276,0.6400000000000001,"False","Blue","True",0.8875,"Water_1","Field","False",1.7,84.5,45,"bipedal_tailed","cluster_2"
"Starly","Normal","Flying",0.20833333333333334,0.3355704697986577,0.38125000000000003,0.2551724137931034,0.2285714285714286,0.16923076923076924,0.4413793103448276,0.6400000000000001,"False","Brown","True",0.55,"Flying",,"False",0.3,2.0,255,"two_wings","cluster_1"
"Staravia","Normal","Flying",0.3666666666666666,0.4261744966442953,0.4937500000000001,0.3793103448275862,0.2928571428571428,0.23846153846153847,0.5655172413793104,0.6400000000000001,"False","Brown","True",0.55,"Flying",,"False",0.61,15.5,120,"two_wings","cluster_2"
"Staraptor","Normal","Flying",0.6083333333333333,0.6073825503355704,0.7468750000000001,0.503448275862069,0.3571428571428571,0.3769230769230769,0.6896551724137931,0.6400000000000001,"False","Brown","True",0.55,"Flying",,"False",1.19,24.9,45,"two_wings","cluster_2"
"Bidoof","Normal",,0.21666666666666665,0.45033557046979866,0.32500000000000007,0.3172413793103448,0.26071428571428573,0.23846153846153847,0.2613793103448276,0.6400000000000001,"False","Brown","True",0.55,"Water_1","Field","False",0.51,20.0,255,"quadruped","cluster_1"
"Bibarel","Normal","Water",0.4833333333333333,0.5711409395973154,0.55,0.4413793103448276,0.38928571428571435,0.3769230769230769,0.5096551724137931,0.6400000000000001,"False","Brown","True",0.55,"Water_1","Field","False",0.99,31.5,127,"bipedal_tailed","cluster_2"
"Kricketot","Bug",,0.12333333333333332,0.3174496644295302,0.21250000000000002,0.3234482758620689,0.19642857142857142,0.2453846153846154,0.22413793103448276,0.6400000000000001,"False","Red","True",0.55,"Bug",,"False",0.3,2.2,255,"bipedal_tailless","cluster_1"
"Kricketune","Bug",,0.43999999999999995,0.5590604026845637,0.55,0.3855172413793103,0.38928571428571435,0.31461538461538463,0.4724137931034482,0.6400000000000001,"False","Red","True",0.55,"Bug",,"False",0.99,25.5,45,"four_wings","cluster_2"
"Shinx","Electric",,0.2383333333333333,0.3657718120805369,0.43750000000000006,0.28,0.2928571428571428,0.19692307692307692,0.34827586206896555,0.6400000000000001,"False","Blue","True",0.55,"Field",,"False",0.51,9.5,235,"quadruped","cluster_1"
"Luxio","Electric",,0.405,0.4563758389261745,0.55,0.37310344827586206,0.4214285714285715,0.3007692307692308,0.4413793103448276,0.6400000000000001,"False","Blue","True",0.55,"Field",,"False",0.89,30.5,120,"quadruped","cluster_2"
"Luxray","Electric",,0.6716666666666666,0.5771812080536912,0.7468750000000001,0.5593103448275862,0.6464285714285714,0.5084615384615385,0.503448275862069,0.6400000000000001,"False","Blue","True",0.55,"Field",,"False",1.4,42.0,45,"quadruped","cluster_2"
"Budew","Grass","Poison",0.2666666666666666,0.3355704697986577,0.24062500000000003,0.28620689655172415,0.3571428571428571,0.4461538461538461,0.41034482758620683,0.6400000000000001,"False","Green","True",0.55,"Undiscovered",,"False",0.2,1.2,255,"bipedal_tailless","cluster_1"
"Roserade","Grass","Poison",0.6583333333333333,0.4563758389261745,0.46562500000000007,0.4724137931034482,0.8392857142857143,0.6884615384615385,0.6275862068965518,0.6400000000000001,"False","Green","True",0.55,"Fairy","Grass","False",0.89,14.5,75,"bipedal_tailless","cluster_2"
"Cranidos","Rock",,0.3833333333333333,0.4986577181208054,0.7750000000000001,0.3172413793103448,0.2285714285714286,0.16923076923076924,0.4289655172413793,0.6400000000000001,"False","Blue","True",0.8875,"Monster",,"False",0.89,31.5,45,"bipedal_tailed","cluster_2"
"Rampardos","Rock",,0.625,0.6798657718120805,1.0,0.4413793103448276,0.4535714285714286,0.3076923076923077,0.4289655172413793,0.6400000000000001,"False","Blue","True",0.8875,"Monster",,"False",1.6,102.5,45,"bipedal_tailed","cluster_3"
"Shieldon","Rock","Steel",0.3833333333333333,0.2751677852348993,0.30812500000000004,0.8013793103448276,0.3057142857142857,0.5707692307692308,0.2551724137931034,0.6400000000000001,"False","Grey","True",0.8875,"Monster",,"False",0.51,57.0,45,"quadruped","cluster_2"
"Bastiodon","Rock","Steel",0.625,0.4563758389261745,0.36437500000000006,1,0.33785714285714286,0.916923076923077,0.2551724137931034,0.6400000000000001,"False","Grey","True",0.8875,"Monster",,"False",1.3,149.5,45,"quadruped","cluster_2"
"Burmy","Bug",,0.1733333333333333,0.3355704697986577,0.23500000000000004,0.34827586206896555,0.22214285714285714,0.2730769230769231,0.2924137931034483,0.6400000000000001,"False","Grey","True",0.55,"Bug",,"False",0.2,3.4,120,"head_base","cluster_1"
"Wormadam","Bug","Grass",0.5066666666666666,0.4563758389261745,0.40375000000000005,0.596551724137931,0.5435714285714286,0.6884615384615385,0.2924137931034483,0.6400000000000001,"False","Grey","True",0.1,"Bug",,"False",0.51,6.5,45,"head_base","cluster_2"
"Mothim","Bug","Flying",0.5066666666666666,0.5167785234899329,0.6006250000000001,0.3793103448275862,0.64,0.3076923076923077,0.47862068965517235,0.6400000000000001,"False","Yellow","True",1.0,"Bug",,"False",0.89,23.3,45,"four_wings","cluster_2"
"Combee","Bug","Flying",0.20666666666666664,0.2751677852348993,0.24062500000000003,0.32965517241379305,0.2285714285714286,0.25230769230769234,0.503448275862069,0.6400000000000001,"False","Yellow","True",0.8875,"Bug",,"False",0.3,5.5,120,"multiple_bodies","cluster_1"
"Vespiquen","Bug","Flying",0.59,0.5167785234899329,0.5218750000000001,0.7020689655172414,0.5499999999999999,0.6676923076923077,0.3172413793103448,0.6400000000000001,"False","Yellow","True",0.1,"Bug",,"False",1.19,38.5,45,"four_wings","cluster_2"
"Pachirisu","Electric",,0.475,0.4563758389261745,0.32500000000000007,0.503448275862069,0.32499999999999996,0.5846153846153846,0.6586206896551724,0.6400000000000001,"False","White","True",0.55,"Field","Fairy","False",0.41,3.9,200,"quadruped","cluster_1"
"Buizel","Water",,0.35,0.4261744966442953,0.43750000000000006,0.28620689655172415,0.4214285714285715,0.16923076923076924,0.596551724137931,0.6400000000000001,"False","Brown","True",0.55,"Water_1","Field","False",0.71,29.5,190,"quadruped","cluster_1"
"Floatzel","Water",,0.625,0.6073825503355704,0.6625000000000001,0.41034482758620683,0.5821428571428571,0.3076923076923077,0.7827586206896552,0.6400000000000001,"False","Brown","True",0.55,"Water_1","Field","False",1.09,33.5,75,"quadruped","cluster_2"
"Cherubi","Grass",,0.2583333333333333,0.3657718120805369,0.26875000000000004,0.34827586206896555,0.4342857142857143,0.32846153846153847,0.28620689655172415,0.6400000000000001,"False","Pink","True",0.55,"Fairy","Grass","False",0.41,3.3,190,"multiple_bodies","cluster_1"
"Cherrim","Grass",,0.5499999999999999,0.5167785234899329,0.40937500000000004,0.503448275862069,0.595,0.5015384615384616,0.596551724137931,0.6400000000000001,"False","Pink","True",0.55,"Fairy","Grass","False",0.51,9.3,75,"head_legs","cluster_2"
"Shellos","Water",,0.3416666666666667,0.5530201342281879,0.34187500000000004,0.36689655172413793,0.40214285714285714,0.39076923076923076,0.28,0.6400000000000001,"False","Purple","True",0.55,"Water_1","Amorphous","False",0.3,6.3,190,"serpentine_body","cluster_1"
"Gastrodon","Water","Ground",0.5916666666666667,0.7644295302013422,0.5387500000000001,0.4910344827586207,0.6271428571428571,0.5292307692307693,0.31103448275862067,0.6400000000000001,"False","Purple","True",0.55,"Water_1","Amorphous","False",0.89,29.9,75,"serpentine_body","cluster_2"
"Ambipom","Normal",,0.6033333333333333,0.546979865771812,0.6343750000000001,0.47862068965517235,0.4214285714285715,0.41846153846153844,0.7827586206896552,0.6400000000000001,"False","Purple","True",0.55,"Field",,"False",1.19,20.3,45,"bipedal_tailed","cluster_2"
"Drifloon","Ghost","Flying",0.38,0.6375838926174496,0.3531250000000001,0.28,0.4214285714285715,0.2661538461538462,0.503448275862069,0.6400000000000001,"False","Purple","True",0.55,"Amorphous",,"False",0.41,1.2,125,"head_arms","cluster_2"
"Drifblim","Ghost","Flying",0.63,0.9999999999999999,0.5218750000000001,0.3420689655172414,0.6142857142857142,0.3353846153846154,0.5655172413793104,0.6400000000000001,"False","Purple","True",0.55,"Amorphous",,"False",1.19,15.0,60,"head_arms","cluster_2"
"Buneary","Normal",,0.3833333333333333,0.4261744966442953,0.44312500000000005,0.3420689655172414,0.3185714285714286,0.34923076923076923,0.596551724137931,0.6400000000000001,"False","Brown","True",0.55,"Field","Human-Like","False",0.41,5.5,190,"bipedal_tailed","cluster_1"
"Lopunny","Normal",,0.6,0.4865771812080537,0.49937500000000007,0.5903448275862069,0.3828571428571429,0.6261538461538462,0.7206896551724138,0.6400000000000001,"False","Brown","True",0.55,"Field","Human-Like","True",1.19,33.3,60,"bipedal_tailed","cluster_2"
"Mismagius","Ghost",,0.625,0.4563758389261745,0.40937500000000004,0.4413793103448276,0.7107142857142856,0.6884615384615385,0.7206896551724138,0.6400000000000001,"False","Purple","True",0.55,"Amorphous",,"False",0.89,4.4,45,"head_only","cluster_2"
"Honchkrow","Dark","Flying",0.6416666666666666,0.697986577181208,0.7750000000000001,0.39172413793103444,0.7107142857142856,0.32153846153846155,0.5096551724137931,0.6400000000000001,"False","Black","True",0.55,"Flying",,"False",0.89,27.3,30,"two_wings","cluster_2"
"Glameow","Normal",,0.31666666666666665,0.38993288590604025,0.38125000000000003,0.32965517241379305,0.3057142857142857,0.2176923076923077,0.596551724137931,0.6400000000000001,"False","Grey","True",0.325,"Field",,"False",0.51,3.9,190,"quadruped","cluster_1"
"Purugly","Normal",,0.5533333333333333,0.5228187919463088,0.5331250000000001,0.4662068965517241,0.4471428571428572,0.37,0.7641379310344828,0.6400000000000001,"False","Grey","True",0.325,"Field",,"False",0.99,43.8,75,"quadruped","cluster_2"
"Chingling","Psychic",,0.275,0.3657718120805369,0.24062500000000003,0.3793103448275862,0.4535714285714286,0.3076923076923077,0.34827586206896555,0.6400000000000001,"False","Yellow","True",0.55,"Undiscovered",,"False",0.2,0.6,120,"bipedal_tailless","cluster_2"
"Stunky","Poison","Dark",0.3483333333333333,0.47449664429530203,0.4262500000000001,0.3606896551724138,0.29928571428571427,0.2453846153846154,0.5282758620689655,0.6400000000000001,"False","Purple","True",0.55,"Field",,"False",0.41,19.2,225,"quadruped","cluster_1"
"Skuntank","Poison","Dark",0.5983333333333333,0.7161073825503356,0.5950000000000001,0.4848275862068966,0.4921428571428571,0.38384615384615384,0.5903448275862069,0.6400000000000001,"False","Purple","True",0.55,"Field",,"False",0.99,38.0,60,"quadruped","cluster_2"
"Bronzor","Steel","Psychic",0.29999999999999993,0.438255033557047,0.20687500000000003,0.6027586206896551,0.19,0.556923076923077,0.21172413793103448,0.6400000000000001,"False","Green","False",,"Mineral",,"False",0.51,60.5,255,"head_only","cluster_1"
"Bronzong","Steel","Psychic",0.6333333333333333,0.4986577181208054,0.5725000000000001,0.7889655172413793,0.5435714285714286,0.7646153846153847,0.27379310344827584,0.6400000000000001,"False","Green","False",,"Mineral",,"False",1.3,187.0,90,"head_arms","cluster_2"
"Bonsly","Rock",,0.2833333333333333,0.3959731543624161,0.5218750000000001,0.6586206896551724,0.1,0.2730769230769231,0.13103448275862067,0.6400000000000001,"False","Brown","True",0.55,"Undiscovered",,"False",0.51,15.0,255,"head_legs","cluster_1"
"Mime_Jr.","Psychic","Fairy",0.31666666666666665,0.21476510067114093,0.21250000000000002,0.34827586206896555,0.48571428571428577,0.5846153846153846,0.4413793103448276,0.6400000000000001,"False","Pink","True",0.55,"Undiscovered",,"False",0.61,13.0,145,"bipedal_tailless","cluster_1"
"Happiny","Normal",,0.16666666666666666,0.697986577181208,0.1,0.1,0.13214285714285717,0.4115384615384615,0.2551724137931034,0.6400000000000001,"False","Pink","True",0.1,"Undiscovered",,"False",0.61,24.4,130,"bipedal_tailless","cluster_1"
"Chatot","Normal","Flying",0.485,0.5530201342281879,0.43750000000000006,0.34827586206896555,0.6271428571428571,0.25230769230769234,0.6337931034482759,0.6400000000000001,"False","Black","True",0.55,"Flying",,"False",0.51,1.9,30,"two_wings","cluster_2"
"Spiritomb","Ghost","Dark",0.6083333333333333,0.3959731543624161,0.5893750000000001,0.7393103448275862,0.6271428571428571,0.7092307692307693,0.28620689655172415,0.6400000000000001,"False","Purple","True",0.55,"Amorphous",,"False",0.99,108.0,100,"head_base","cluster_2"
"Gible","Dragon","Ground",0.29999999999999993,0.4442953020134228,0.46562500000000007,0.34827586206896555,0.2928571428571428,0.2730769230769231,0.32965517241379305,0.6400000000000001,"False","Blue","True",0.55,"Monster","Dragon","False",0.71,20.5,45,"bipedal_tailed","cluster_2"
